Instance,Income
175621,26707.69957
175622,26885.89681
175623,41334.11281
175624,50226.58198
175625,176737.3112
175626,21733.47535
175627,161358.6461
175628,129211.5681
175629,209253.3562
175630,11700.13344
175631,218212.7532
175632,162545.6868
175633,41841.56403
175634,49577.34803
175635,148066.4402
175636,217549.0782
175637,381735.8949
175638,117072.6794
175639,136863.6681
175640,35721.56872
175641,100503.7994
175642,256972.2078
175643,36223.38338
175644,23222.6884
175645,49028.9918
175646,38537.05488
175647,295451.9544
175648,334190.4286
175649,70872.41389
175650,268512.2226
175651,129689.2459
175652,46442.01427
175653,98539.83974
175654,133465.4959
175655,58155.88738
175656,47246.26671
175657,17386.32132
175658,200660.774
175659,142274.9533
175660,56870.61151
175661,101169.8798
175662,59110.03969
175663,147648.2191
175664,23844.22071
175665,42494.96955
175666,17172.14027
175667,380591.3177
175668,133396.6881
175669,208330.9368
175670,95768.38362
175671,75411.20621
175672,634938.8248
175673,387255.4238
175674,121710.5669
175675,27662.0602
175676,203367.7784
175677,35685.04431
175678,320936.0416
175679,9420.821456
175680,143934.6109
175681,87889.95265
175682,31979.30353
175683,9584.154167
175684,74926.99618
175685,171843.814
175686,52027.97657
175687,49083.98133
175688,22001.50139
175689,76658.9003
175690,32911.43032
175691,120451.9069
175692,47471.39324
175693,24877.95275
175694,99639.82635
175695,31786.58101
175696,26522.63304
175697,28102.78121
175698,172091.9876
175699,113238.8214
175700,37874.2634
175701,23788.68378
175702,25875.72242
175703,104648.7424
175704,113783.235
175705,82103.80345
175706,157849.2002
175707,289914.6463
175708,90897.92342
175709,43128.33168
175710,147568.8194
175711,43719.07501
175712,42182.65166
175713,50655.67763
175714,7566.807062
175715,128847.5509
175716,60011.09666
175717,26515.28702
175718,4950.292888
175719,484845.5613
175720,340989.1774
175721,86557.95495
175722,10045.01769
175723,153423.0333
175724,58213.66673
175725,52751.20801
175726,84862.63418
175727,148212.6728
175728,249558.9727
175729,22269.94766
175730,80464.80477
175731,47099.70325
175732,61096.31539
175733,102487.6567
175734,93116.71593
175735,330181.632
175736,25905.17472
175737,70224.92245
175738,160262.4056
175739,333078.4688
175740,61374.92312
175741,414000.5141
175742,212189.231
175743,24003.90857
175744,378411.9678
175745,15784.95686
175746,326049.95
175747,168650.2777
175748,3092.988195
175749,31789.87718
175750,152121.9916
175751,59577.29556
175752,38244.99522
175753,46918.74961
175754,120997.9347
175755,33495.18802
175756,59889.50436
175757,4593.308795
175758,253379.2279
175759,146062.9023
175760,20185.31821
175761,79711.59458
175762,11589.3021
175763,20211.90231
175764,24574.23743
175765,75356.65292
175766,27086.65268
175767,279178.3879
175768,614465.2938
175769,415061.1413
175770,63739.24145
175771,89493.13239
175772,5543.53127
175773,107480.976
175774,453857.5621
175775,28752.01914
175776,34635.38619
175777,189329.769
175778,33844.97144
175779,242058.9269
175780,11297.6275
175781,43204.10476
175782,16690.10991
175783,48412.12424
175784,18228.99688
175785,220966.5513
175786,40653.5748
175787,53522.1306
175788,38889.49895
175789,46794.76324
175790,56233.87204
175791,64572.97212
175792,73777.25521
175793,11510.32961
175794,222595.0782
175795,278770.7916
175796,166794.745
175797,90444.3325
175798,37103.00134
175799,81338.67876
175800,305081.9651
175801,212913.1667
175802,281099.1229
175803,169368.5954
175804,16036.17456
175805,183670.9484
175806,21528.33012
175807,103510.1887
175808,132824.3289
175809,668215.5871
175810,24389.03451
175811,88532.3371
175812,5572.736396
175813,33541.55968
175814,89659.99787
175815,159471.9969
175816,188536.7353
175817,35079.0575
175818,209064.4012
175819,52569.82883
175820,239161.3773
175821,38588.38505
175822,152067.6494
175823,32130.44869
175824,46927.39819
175825,42013.78939
175826,168711.1236
175827,10732.28524
175828,26041.0314
175829,131476.8116
175830,166490.5585
175831,53731.07964
175832,91178.01977
175833,19374.58693
175834,29843.58667
175835,11610.05063
175836,30905.19022
175837,120461.9756
175838,140573.4598
175839,37542.15732
175840,12134.20007
175841,48042.37655
175842,31411.6686
175843,41054.31388
175844,41534.16271
175845,38298.94594
175846,30484.93272
175847,26807.57995
175848,258249.7361
175849,175256.7676
175850,25118.1707
175851,13247.77095
175852,45184.31714
175853,38599.88062
175854,22761.18763
175855,132124.1235
175856,3427.353645
175857,64806.7514
175858,23884.16199
175859,23245.15815
175860,293994.7707
175861,45547.17333
175862,53156.46904
175863,14132.63935
175864,364596.0246
175865,109909.0411
175866,202234.6663
175867,26894.36038
175868,55548.22749
175869,14880.35751
175870,57137.96902
175871,38040.27606
175872,32091.361
175873,104400.5752
175874,249587.987
175875,64756.15741
175876,131063.8739
175877,123701.9528
175878,78695.94637
175879,30246.77412
175880,24866.44695
175881,65466.50469
175882,34981.15106
175883,46940.58932
175884,17648.84298
175885,36279.87174
175886,50785.98713
175887,66856.53409
175888,25395.43184
175889,153560.9373
175890,52424.21846
175891,41627.25013
175892,13406.20114
175893,110025.9725
175894,8179.143078
175895,290436.0584
175896,47201.91133
175897,107160.0607
175898,81480.98903
175899,81057.8668
175900,719929.9445
175901,52745.64405
175902,47511.11612
175903,60719.05343
175904,50307.20302
175905,103247.0575
175906,295661.5954
175907,19353.63681
175908,99472.9536
175909,59307.29874
175910,128737.9137
175911,107324.612
175912,68586.36961
175913,61051.86107
175914,23276.52431
175915,39478.87808
175916,35099.66271
175917,38886.21914
175918,12545.75533
175919,194037.3611
175920,12909.00138
175921,160349.8314
175922,165738.8835
175923,87865.91477
175924,71170.87752
175925,261052.1305
175926,114132.1273
175927,54975.96442
175928,139055.5435
175929,7387.075749
175930,7595.613161
175931,175693.5761
175932,64415.51359
175933,64547.40226
175934,69527.07582
175935,15796.97467
175936,119393.3068
175937,27092.08882
175938,137379.3361
175939,14771.66493
175940,90470.39313
175941,283293.6477
175942,220121.0652
175943,73414.38503
175944,504606.1414
175945,11473.71906
175946,68879.71257
175947,6269.87432
175948,167982.6729
175949,189699.6011
175950,87517.7563
175951,50860.65019
175952,53815.38325
175953,29528.99331
175954,32966.56117
175955,50181.42256
175956,45149.01681
175957,59340.72045
175958,174098.6137
175959,17856.12495
175960,34177.50343
175961,300439.5388
175962,100934.0472
175963,61511.51617
175964,26777.55679
175965,125410.5947
175966,110472.6823
175967,38347.71355
175968,57464.39054
175969,20488.91233
175970,40923.3902
175971,62589.79799
175972,144424.1455
175973,172293.2142
175974,90849.31006
175975,13453.99667
175976,79344.06465
175977,17075.56944
175978,91558.40736
175979,127497.2721
175980,117411.9236
175981,85711.40997
175982,66273.96239
175983,61182.09358
175984,22484.43715
175985,32012.45863
175986,34739.72396
175987,249240.8887
175988,91272.27279
175989,32584.97858
175990,32392.48884
175991,99385.15315
175992,50629.45466
175993,18202.87269
175994,50782.09534
175995,44212.87627
175996,181700.3542
175997,89666.49616
175998,172315.025
175999,103627.6974
176000,593324.1928
176001,68201.39588
176002,100344.1552
176003,44617.001
176004,26716.14064
176005,37527.3395
176006,254662.5575
176007,70943.764
176008,29609.5579
176009,8917.552434
176010,22694.17854
176011,39157.34664
176012,24413.67287
176013,15343.09924
176014,127386.5405
176015,47260.91933
176016,313285.4885
176017,231055.4057
176018,43515.78194
176019,31271.64515
176020,146244.4414
176021,233910.2117
176022,184523.1982
176023,25751.85841
176024,80437.97513
176025,47877.81791
176026,11935.5845
176027,57132.10624
176028,33888.29994
176029,57791.50852
176030,269130.4931
176031,32629.56071
176032,112119.6755
176033,36027.84365
176034,48447.51771
176035,16364.28918
176036,128941.0403
176037,40900.97794
176038,3940.646714
176039,83398.03896
176040,47276.06588
176041,36598.35673
176042,356569.3341
176043,199202.2985
176044,42691.60047
176045,177870.3385
176046,294979.193
176047,30838.95629
176048,112864.7839
176049,102823.6539
176050,287383.3952
176051,216484.2915
176052,119917.5181
176053,156859.2222
176054,171135.3434
176055,33209.87696
176056,156794.4412
176057,58688.76741
176058,39569.4207
176059,29647.34494
176060,48014.93545
176061,71025.76508
176062,48266.58886
176063,25592.30165
176064,14285.21207
176065,44205.7596
176066,105666.2983
176067,130313.3892
176068,59224.70032
176069,29831.31569
176070,266958.8622
176071,58166.69246
176072,72992.314
176073,85470.54928
176074,10296.06844
176075,381482.6034
176076,184265.3467
176077,91286.75247
176078,116790.1924
176079,124697.3772
176080,13066.82735
176081,101940.9713
176082,33862.54022
176083,27882.25748
176084,128929.1172
176085,170155.0933
176086,196956.0257
176087,316135.9408
176088,23564.59907
176089,52766.47053
176090,179851.8432
176091,21810.73832
176092,52952.85802
176093,173770.3373
176094,36000.59769
176095,172000.2895
176096,43296.70169
176097,87487.65552
176098,8585.906579
176099,102570.9703
176100,351769.4406
176101,107415.1721
176102,38692.22059
176103,128047.7088
176104,152227.8681
176105,95263.44712
176106,211184.4297
176107,211448.8901
176108,44114.66225
176109,6294.593563
176110,105947.6637
176111,208166.7087
176112,34692.07273
176113,95715.11621
176114,121488.8527
176115,402566.1003
176116,566619.0158
176117,147063.6111
176118,18682.03446
176119,64603.76321
176120,60048.93251
176121,71493.06856
176122,109687.5899
176123,20646.30833
176124,25959.23323
176125,29709.84625
176126,17596.60402
176127,51300.95912
176128,29463.98846
176129,41469.0421
176130,22862.04172
176131,133201.8822
176132,181899.3192
176133,22798.67133
176134,24721.3144
176135,556740.219
176136,107324.612
176137,128381.6701
176138,63143.92277
176139,36107.47129
176140,46582.20562
176141,17005.90779
176142,7837.576419
176143,45306.34516
176144,237341.0791
176145,8450.919749
176146,36312.34098
176147,107324.612
176148,49198.49954
176149,280230.1583
176150,58400.46533
176151,41151.91509
176152,91235.40865
176153,133872.6962
176154,52253.14323
176155,225867.5709
176156,82131.9759
176157,288808.905
176158,5254.72599
176159,151358.4616
176160,8589.753371
176161,57788.67092
176162,87630.40317
176163,21898.14792
176164,78229.23757
176165,29563.50789
176166,63120.38709
176167,31243.83277
176168,160945.2092
176169,1915.875986
176170,8342.266961
176171,162315.7899
176172,5786.807558
176173,84891.12143
176174,70424.58168
176175,156805.4362
176176,21620.93334
176177,337487.133
176178,386074.6659
176179,40146.21233
176180,63381.18012
176181,39706.55971
176182,22327.26514
176183,53348.54707
176184,44602.12002
176185,33935.79021
176186,63667.18148
176187,191562.4372
176188,328052.2257
176189,38276.47342
176190,16446.90296
176191,504293.579
176192,56324.25835
176193,30221.0663
176194,27876.96495
176195,62652.40532
176196,108843.1638
176197,67301.20118
176198,31627.09973
176199,32257.32234
176200,433459.1648
176201,38242.19557
176202,331918.914
176203,226395.9732
176204,79300.16716
176205,32364.38556
176206,27488.29952
176207,20528.88697
176208,54550.89753
176209,93780.68322
176210,42122.28867
176211,44156.36533
176212,136764.2452
176213,31622.97664
176214,107324.612
176215,11540.71942
176216,60984.76012
176217,46277.54347
176218,152853.713
176219,6279.176191
176220,96918.34424
176221,37851.63029
176222,153195.7492
176223,38944.93713
176224,23944.69786
176225,36258.19323
176226,337099.177
176227,24674.46425
176228,261453.0256
176229,201910.6103
176230,166375.6737
176231,47633.21807
176232,22054.86116
176233,17179.1284
176234,38581.04743
176235,50419.33257
176236,171081.6195
176237,168091.9087
176238,74814.45639
176239,124709.3964
176240,42462.3695
176241,120293.9643
176242,67689.79358
176243,12187.98021
176244,474243.6046
176245,277327.1575
176246,164223.8729
176247,442324.3646
176248,78874.08326
176249,155746.5363
176250,14384.04442
176251,136675.186
176252,12537.54385
176253,82505.16458
176254,43023.49761
176255,398718.856
176256,75396.09948
176257,50649.57712
176258,10991.16659
176259,481060.4419
176260,57476.13342
176261,527862.2853
176262,30800.84384
176263,4641.200179
176264,41179.26936
176265,31154.99027
176266,131596.7856
176267,30249.93133
176268,46634.97464
176269,44317.66327
176270,155397.6112
176271,151991.3724
176272,149658.3953
176273,106535.4124
176274,87978.80317
176275,101182.016
176276,202411.9382
176277,184495.6235
176278,178293.9209
176279,94944.64658
176280,95104.32178
176281,83016.45874
176282,56997.73594
176283,90315.08961
176284,26918.82812
176285,125682.6019
176286,144573.9731
176287,12350.73542
176288,10982.58144
176289,69335.66636
176290,31079.6417
176291,71679.45029
176292,104485.5147
176293,177738.042
176294,75415.68102
176295,68507.75937
176296,61401.99235
176297,66537.07172
176298,165423.5261
176299,5405.228841
176300,356905.0901
176301,57838.21193
176302,273724.542
176303,22537.83237
176304,39982.48204
176305,86644.04497
176306,249857.4681
176307,174842.1689
176308,54170.15831
176309,35990.05451
176310,16066.55126
176311,79529.99812
176312,12569.70271
176313,110657.0519
176314,594578.8518
176315,44927.80504
176316,37226.82951
176317,296505.8095
176318,238727.427
176319,6668.580634
176320,56925.87649
176321,273676.1171
176322,53445.7115
176323,179410.3149
176324,39339.36348
176325,369551.5015
176326,6586.942542
176327,85259.04464
176328,438115.1384
176329,53215.84066
176330,16788.19488
176331,341491.7618
176332,268059.1896
176333,133536.8764
176334,79804.42565
176335,132922.9278
176336,554696.9041
176337,15239.57802
176338,225991.6291
176339,90429.48652
176340,45252.2695
176341,33684.21362
176342,31483.4453
176343,100146.3996
176344,24547.43865
176345,54418.88716
176346,107324.612
176347,83707.19131
176348,54627.64009
176349,35892.40837
176350,87277.1664
176351,86590.09774
176352,129382.2209
176353,264668.5058
176354,86333.31587
176355,173998.7725
176356,86758.78499
176357,58866.20332
176358,71238.28379
176359,35584.93983
176360,53745.3705
176361,37574.37854
176362,103264.1069
176363,50393.05302
176364,16998.22853
176365,41800.32473
176366,159631.9275
176367,85805.56883
176368,95856.45484
176369,731764.2175
176370,107324.612
176371,291467.3613
176372,107324.612
176373,32404.3755
176374,42185.63391
176375,88928.05156
176376,41115.44442
176377,10518.71225
176378,35715.72998
176379,31590.80701
176380,73357.97373
176381,30931.84823
176382,282351.6364
176383,75161.59981
176384,71651.00748
176385,44946.72021
176386,47688.76618
176387,560283.4621
176388,46692.97064
176389,39849.69086
176390,92820.53642
176391,47762.24415
176392,74937.22929
176393,9124.558332
176394,11693.72017
176395,44589.63104
176396,50619.42176
176397,635629.9395
176398,52294.38597
176399,37913.04915
176400,25946.94501
176401,69473.45044
176402,48418.77745
176403,111023.8459
176404,39809.24315
176405,99924.57082
176406,23664.3214
176407,35650.27884
176408,57606.28056
176409,408863.3084
176410,49072.73065
176411,75466.15779
176412,26543.48851
176413,42740.4784
176414,71701.38866
176415,42552.95963
176416,103853.4785
176417,20399.38039
176418,58138.55328
176419,84527.18199
176420,49840.02826
176421,458054.6168
176422,17436.84545
176423,27456.78701
176424,26020.37461
176425,52716.03825
176426,51582.9977
176427,222081.0915
176428,59615.13083
176429,205791.3652
176430,30057.93666
176431,220867.1094
176432,13547.23027
176433,22092.64202
176434,74341.91883
176435,11125.88319
176436,79469.48791
176437,279334.2852
176438,7879.336817
176439,48018.50989
176440,13001.75387
176441,19534.94793
176442,39940.85497
176443,169593.9366
176444,539518.0306
176445,68985.94886
176446,66526.31604
176447,41670.3946
176448,36462.18448
176449,112537.2878
176450,43631.48306
176451,194721.6604
176452,19871.70519
176453,13757.45324
176454,73747.58537
176455,62728.56082
176456,78872.34039
176457,70332.13999
176458,173331.0525
176459,66839.63462
176460,124165.5637
176461,22677.16994
176462,79266.17192
176463,229878.2376
176464,102969.6703
176465,85944.20843
176466,17733.35141
176467,294370.2781
176468,28209.71176
176469,14613.1097
176470,42653.57988
176471,51440.27046
176472,38921.41274
176473,37424.57965
176474,68478.7079
176475,74698.37528
176476,13672.34461
176477,310987.0541
176478,39780.89362
176479,101625.5368
176480,41421.94232
176481,42397.02774
176482,219036.3626
176483,374879.9932
176484,33774.34776
176485,64734.43327
176486,31456.316
176487,27458.35534
176488,189772.3306
176489,41450.23658
176490,188426.5415
176491,105436.0382
176492,30719.51493
176493,271711.1793
176494,8770.950199
176495,41645.0271
176496,117203.2631
176497,12659.24563
176498,84093.16982
176499,40401.33271
176500,519786.5789
176501,35664.78807
176502,66871.21075
176503,57616.33254
176504,136339.677
176505,879790.6464
176506,146247.4946
176507,174000.074
176508,89693.97755
176509,50700.46808
176510,50593.84138
176511,77213.10179
176512,16288.11741
176513,45724.30914
176514,388751.5976
176515,17876.20952
176516,98471.317
176517,41557.12844
176518,64296.79057
176519,89860.15189
176520,50843.88054
176521,43707.66182
176522,197535.0348
176523,47777.56536
176524,62867.28286
176525,33891.5689
176526,42865.40484
176527,107324.612
176528,74776.97376
176529,26371.75593
176530,64194.74025
176531,73837.0021
176532,219266.2339
176533,252324.2204
176534,244337.3989
176535,40041.76156
176536,57341.60844
176537,102344.0034
176538,40469.18551
176539,34269.74026
176540,71712.67131
176541,86503.30228
176542,299147.5328
176543,22874.68848
176544,19492.92928
176545,91860.46006
176546,92761.01776
176547,10346.77992
176548,75651.03329
176549,4697.551776
176550,148264.5927
176551,56032.81548
176552,7776.376437
176553,65505.32791
176554,128820.2288
176555,28588.76289
176556,77374.64016
176557,301939.0233
176558,45439.15004
176559,103809.1914
176560,363560.6222
176561,39922.12679
176562,46718.13469
176563,495201.4171
176564,95320.99841
176565,9432.650772
176566,82988.15273
176567,260923.16
176568,37334.62733
176569,53198.10869
176570,7439.69915
176571,141200.6416
176572,8834.501607
176573,352359.0617
176574,82742.47156
176575,71105.57531
176576,388037.842
176577,50095.82602
176578,38858.15119
176579,119318.5174
176580,32748.12282
176581,64310.12394
176582,152222.7682
176583,799467.8265
176584,308792.3206
176585,180519.9947
176586,315368.6026
176587,25643.3926
176588,81816.85101
176589,141344.5003
176590,54654.68839
176591,248926.6331
176592,20069.01263
176593,113426.1093
176594,234151.7907
176595,34094.50246
176596,33611.11219
176597,56317.44358
176598,97602.65318
176599,20592.10552
176600,506935.791
176601,15984.89571
176602,41220.54706
176603,249108.2927
176604,98152.71044
176605,13210.84123
176606,23640.51184
176607,247866.4088
176608,24174.07051
176609,113350.7776
176610,419270.9953
176611,79202.97368
176612,31863.64706
176613,24046.42974
176614,39522.31594
176615,29205.56555
176616,284839.0255
176617,23811.72225
176618,23558.35295
176619,52915.16869
176620,91543.9564
176621,90152.50053
176622,400879.4639
176623,84906.70987
176624,50005.76195
176625,27025.22305
176626,46427.45801
176627,28979.24933
176628,132804.9131
176629,383317.0936
176630,35204.26762
176631,76941.65475
176632,47952.29471
176633,49421.48985
176634,174897.1421
176635,109690.9095
176636,33496.34434
176637,124314.5876
176638,13863.59015
176639,52869.54621
176640,33705.73914
176641,90741.2313
176642,20191.23066
176643,55713.406
176644,128045.6035
176645,88661.75631
176646,27972.01593
176647,41370.48238
176648,58954.74624
176649,15212.84575
176650,43315.24637
176651,17712.74485
176652,107578.8261
176653,46365.88239
176654,8316.713677
176655,20247.7519
176656,75259.51496
176657,59103.48823
176658,20879.73384
176659,183861.3014
176660,150212.8139
176661,12752.6344
176662,104614.7791
176663,23989.07567
176664,206422.6511
176665,41937.92726
176666,136796.7687
176667,313986.5738
176668,69952.81337
176669,40751.96294
176670,28845.20205
176671,84994.31315
176672,44027.13208
176673,107324.612
176674,18953.83006
176675,48714.66073
176676,64482.88951
176677,130147.4541
176678,291771.6476
176679,153063.4782
176680,69746.01169
176681,138201.2285
176682,65984.65326
176683,38896.81267
176684,21503.16598
176685,8115.718327
176686,48750.94816
176687,54980.19524
176688,55278.3919
176689,10128.86371
176690,42800.54717
176691,177233.8172
176692,10645.83637
176693,40101.42825
176694,35909.18807
176695,398267.0004
176696,165114.6983
176697,29601.92253
176698,276376.1778
176699,50295.75617
176700,28248.64465
176701,130462.5592
176702,83464.47666
176703,206525.6407
176704,64753.99359
176705,53041.32153
176706,127451.5139
176707,33075.07284
176708,2848.370494
176709,48333.97709
176710,15899.60396
176711,12867.66881
176712,54028.09527
176713,458599.2338
176714,39266.51218
176715,166915.5396
176716,26364.67292
176717,150484.7951
176718,27484.1847
176719,3339.292374
176720,45553.5643
176721,39203.26859
176722,67576.16515
176723,36021.51772
176724,26968.70753
176725,661257.2276
176726,9330.813926
176727,28552.35225
176728,372638.8432
176729,122179.6644
176730,160540.5462
176731,30966.06217
176732,19813.23978
176733,36885.72097
176734,157439.8515
176735,60311.25576
176736,79991.84041
176737,48246.35452
176738,56483.60938
176739,189820.8927
176740,14956.83327
176741,9998.258659
176742,30172.00011
176743,138241.0474
176744,18719.32143
176745,24451.68327
176746,20873.90948
176747,326386.4465
176748,166089.7782
176749,28875.61321
176750,111031.0314
176751,93854.10706
176752,34543.23825
176753,274960.1127
176754,53174.12279
176755,344384.8792
176756,33223.87946
176757,46370.84484
176758,248347.4698
176759,276975.3269
176760,39598.35312
176761,185029.8792
176762,80260.56162
176763,62173.86016
176764,34182.41209
176765,219266.0953
176766,35190.34172
176767,71183.58083
176768,151926.4256
176769,69428.19315
176770,37296.33541
176771,94329.52446
176772,169909.4898
176773,168030.2905
176774,36740.16416
176775,159563.9573
176776,38090.97485
176777,4877.684043
176778,28885.85324
176779,49912.32753
176780,78007.25135
176781,35390.59454
176782,205856.7108
176783,23682.64384
176784,19642.40155
176785,21650.55082
176786,10802.5952
176787,10226.69776
176788,33038.60798
176789,93087.04971
176790,10054.70871
176791,69401.03335
176792,198694.6305
176793,84041.59026
176794,60347.55623
176795,44700.67008
176796,15904.19079
176797,233502.2904
176798,11620.47037
176799,77673.13476
176800,51439.76036
176801,56386.78294
176802,32339.68574
176803,35549.19752
176804,41941.0396
176805,24160.74185
176806,116757.6227
176807,167556.3796
176808,25687.31268
176809,3550.407921
176810,47611.72116
176811,538900.3499
176812,29497.36806
176813,50870.60093
176814,77171.3072
176815,67780.30687
176816,24692.89589
176817,63565.76896
176818,109982.7775
176819,91605.17771
176820,104459.0449
176821,80419.75088
176822,91051.32938
176823,93044.48613
176824,59484.76298
176825,130286.2312
176826,24473.63541
176827,289861.4002
176828,63207.6868
176829,166753.5156
176830,18341.2289
176831,98737.4433
176832,9730.009938
176833,83874.2422
176834,85470.1568
176835,10939.63503
176836,98844.66083
176837,720750.313
176838,6255.885168
176839,329222.2063
176840,17107.22109
176841,45023.11761
176842,271782.8719
176843,22878.17048
176844,159689.7808
176845,37646.56663
176846,404988.4209
176847,104478.6359
176848,122844.1149
176849,25782.50358
176850,20356.65052
176851,150758.8913
176852,5173.058338
176853,175322.1036
176854,48571.12827
176855,96768.3881
176856,112301.6835
176857,61360.439
176858,282731.3823
176859,27234.04659
176860,242355.7881
176861,177726.3765
176862,28685.24869
176863,65559.11798
176864,105260.6842
176865,616521.6453
176866,126107.2921
176867,44213.13871
176868,494366.2172
176869,12246.21222
176870,12740.08123
176871,46249.37191
176872,336495.4442
176873,61902.74953
176874,144391.1488
176875,27164.96295
176876,26446.58438
176877,39023.6542
176878,69158.51744
176879,18912.8207
176880,58574.269
176881,23212.00688
176882,54406.40889
176883,29137.7111
176884,21029.19093
176885,135581.6897
176886,66843.11851
176887,72966.96265
176888,51594.03378
176889,71782.00975
176890,38233.3748
176891,408851.7825
176892,44728.50492
176893,126879.6963
176894,22974.9358
176895,46093.69504
176896,26167.01466
176897,91710.81915
176898,152316.0645
176899,76834.67259
176900,60454.47052
176901,136958.7545
176902,90811.02979
176903,21467.04476
176904,87041.24622
176905,61211.02015
176906,37660.74967
176907,45949.69211
176908,36319.44436
176909,30550.25904
176910,183577.919
176911,17079.74316
176912,17927.13543
176913,75802.09268
176914,43226.23952
176915,21373.94984
176916,45217.80811
176917,226751.0118
176918,48627.53477
176919,264168.78
176920,98061.45721
176921,156543.0345
176922,14329.80531
176923,262301.4794
176924,23400.37105
176925,32632.47574
176926,532835.2613
176927,29017.11324
176928,505829.0505
176929,101964.8565
176930,111217.4102
176931,64031.54135
176932,309415.1193
176933,101533.1911
176934,150866.2828
176935,352191.6873
176936,361490.3145
176937,108109.1134
176938,48547.43155
176939,24386.79642
176940,29408.37728
176941,29236.34869
176942,15521.6616
176943,305625.8379
176944,68460.54484
176945,78153.64751
176946,29406.70076
176947,99575.78762
176948,675297.5658
176949,26656.60566
176950,119463.7969
176951,220643.6919
176952,422263.4521
176953,88996.03293
176954,42501.46286
176955,60528.00752
176956,148740.6819
176957,57421.32486
176958,600713.5038
176959,7144.441019
176960,119816.3153
176961,38068.94349
176962,55016.32509
176963,86966.19121
176964,60512.31779
176965,23258.16159
176966,223800.6491
176967,21250.67313
176968,237449.7645
176969,57357.45964
176970,58824.24212
176971,4299.452744
176972,67372.0039
176973,24093.24655
176974,274897.7345
176975,165223.4015
176976,153333.7618
176977,272984.1945
176978,374342.5891
176979,30052.80731
176980,435630.4025
176981,20258.53665
176982,72759.13253
176983,44080.25402
176984,66131.11759
176985,38471.00771
176986,80763.28272
176987,155356.0244
176988,13106.73628
176989,11450.11703
176990,166140.0799
176991,19170.18779
176992,147352.8053
176993,269703.5781
176994,142013.5651
176995,350384.2676
176996,140167.092
176997,23713.68515
176998,178496.9883
176999,75057.1635
177000,4816.069302
177001,6870.688805
177002,146837.1685
177003,52240.16531
177004,8650.597298
177005,37304.33754
177006,70837.87132
177007,90109.22683
177008,50096.62238
177009,2944.432397
177010,71131.61037
177011,41620.0459
177012,180753.4592
177013,108214.7311
177014,63475.77015
177015,196276.0149
177016,38674.16241
177017,12261.7875
177018,17084.69732
177019,452814.4444
177020,33091.06703
177021,11256.61618
177022,8183.644438
177023,129746.602
177024,37285.57749
177025,85157.90596
177026,54616.82539
177027,18311.45863
177028,46193.82564
177029,67144.76102
177030,37705.42665
177031,349551.5371
177032,103896.7379
177033,191815.8847
177034,135452.4924
177035,94095.27908
177036,160699.7183
177037,54259.19343
177038,20977.95333
177039,33271.88088
177040,60248.77987
177041,172040.3843
177042,112987.1155
177043,29753.16695
177044,451574.3927
177045,64520.14262
177046,30098.12876
177047,47349.00367
177048,96272.66848
177049,38712.78071
177050,1762.556212
177051,330923.7034
177052,17159.24517
177053,35958.87584
177054,172720.227
177055,14137.41334
177056,89978.97419
177057,125451.6194
177058,33629.21218
177059,113004.0795
177060,95264.44633
177061,52529.27547
177062,50121.61338
177063,6644.370193
177064,157687.8639
177065,35550.82263
177066,27700.44695
177067,7824.250146
177068,98920.95807
177069,148272.5247
177070,27360.02902
177071,140376.1733
177072,428383.8248
177073,6824.5261
177074,654688.2806
177075,27106.78025
177076,584119.0236
177077,80944.19951
177078,132335.1537
177079,410533.0675
177080,35022.36306
177081,31228.83976
177082,46286.02864
177083,78615.16437
177084,20283.48728
177085,210139.8259
177086,111878.9713
177087,59577.22896
177088,219630.709
177089,285959.5426
177090,178712.1311
177091,28720.71117
177092,24960.16735
177093,7460.758809
177094,199397.6706
177095,78269.21822
177096,69030.89412
177097,15791.59334
177098,186758.0449
177099,198613.1789
177100,18159.18033
177101,23580.66565
177102,6417.451099
177103,23544.61806
177104,17565.48692
177105,159839.579
177106,272559.0842
177107,156657.6066
177108,52401.00319
177109,26748.41923
177110,87489.03963
177111,44807.94136
177112,70897.42603
177113,36620.52319
177114,120262.2526
177115,45482.84024
177116,65988.85933
177117,27301.91377
177118,111307.0509
177119,27649.86451
177120,328347.0975
177121,32754.71939
177122,30203.38173
177123,290819.8129
177124,48921.68493
177125,313631.9213
177126,93726.95914
177127,32543.83651
177128,177126.4261
177129,32636.00382
177130,68608.11783
177131,33064.35834
177132,115950.6184
177133,85339.63841
177134,17521.54382
177135,47874.83444
177136,105162.5091
177137,38961.37592
177138,65045.01901
177139,69841.6473
177140,294104.7434
177141,53624.26086
177142,150245.8349
177143,35704.72795
177144,50477.77406
177145,123649.3625
177146,54978.72101
177147,160296.8187
177148,46198.91611
177149,230643.8012
177150,57086.35411
177151,417335.7117
177152,145195.9007
177153,52102.74515
177154,10203.1561
177155,301809.5144
177156,107324.612
177157,63569.55029
177158,14585.26388
177159,45937.61314
177160,259216.1946
177161,25589.82375
177162,162137.1529
177163,17573.37269
177164,227556.1359
177165,125782.7824
177166,337762.9391
177167,5280.52204
177168,79560.29052
177169,9484.137559
177170,325261.2139
177171,121505.7962
177172,95522.76825
177173,117777.0551
177174,24485.67763
177175,39022.00849
177176,107993.153
177177,82598.89013
177178,26247.72005
177179,200008.3074
177180,8029.507034
177181,53286.91218
